,video_name,transcript,Comment (на документ),start,end,glosses,speaker,is_train
1545,RSLM-n1-s44-d-seg338,В это время ждём.,,522.52,524.04,время ждать,s44,False
1546,RSLM-n1-s44-d-seg339,Действительно.,,524.05,524.79,действительно идти идти,s44,False
1547,RSLM-n1-s44-d-seg340,Идут рядами.,,524.79,526.27,идти идти INDX,s44,False
1548,RSLM-n1-s44-d-seg341,Ищу там парня.,,526.28,527.81,INDX парень я искать искать парень я,s44,False
1549,RSLM-n1-s44-d-seg342,Правильно.,,527.81,528.46,я правильно,s44,False
1550,RSLM-n1-s44-d-seg343,Мой знакомый.,,528.46,529.092,мой знакомый думать,s44,False
1551,RSLM-n1-s44-d-seg344,Думаю.,,529.092,529.472,думать смотреть,s44,False
1552,RSLM-n1-s44-d-seg345,Смотрю.,,529.472,529.872,смотреть ?подмигивать,s44,False
1553,RSLM-n1-s44-d-seg346,?,,529.872,530.442,?подмигивать правильно,s44,False
1554,RSLM-n1-s44-d-seg347,Правильно.,,530.442,531.67,правильно,s44,False
1555,RSLM-n1-s44-d-seg348,Ничего.,,531.67,533.43,?остаться.у.разбитого.корыта ?остаться.у.разбитого.корыта ничего,s44,False
1556,RSLM-n1-s44-d-seg349,?,,533.49,534.12,??разочарован,s44,False
1557,RSLM-n1-s44-d-seg350,?? честно.,,534.18,535.09,честно,s44,False
1558,RSLM-n1-s44-d-seg351,Смотрю.,,536.32,536.57,смотреть глазеть,s44,False
1559,RSLM-n1-s44-d-seg352,Глазею.,,536.57,537.24,глазеть смотреть,s44,False
1560,RSLM-n1-s44-d-seg353,Смотрю.,,537.24,537.82,смотреть,s44,False
1561,RSLM-n1-s44-d-seg354,Все сидят на лавке.,,537.85,540.17,лавка CLF:человек:сидеть,s44,False
1562,RSLM-n1-s44-d-seg355,Интересно.,,540.17,542.38,интересно PRTCL,s44,False
1563,RSLM-n1-s44-d-seg356,Вспомнила церковь.,,544.13,546.22,вспомнить церковь,s44,False
1564,RSLM-n1-s44-d-seg357,??,,546.22,547.31,?? PRTCL,s44,False
1565,RSLM-n1-s55-d-seg1,Давно во время СССР я была маленькая.,,1.657,4.107,давно время СССР быть:PST я маленький,s55,True
1566,RSLM-n1-s55-d-seg2,Примерно 4-5 лет.,,4.107,5.367,примерно 4.лет 5.лет я,s55,True
1567,RSLM-n1-s55-d-seg3,Я маленький.,,5.367,6.667,маленький,s55,True
1568,RSLM-n1-s55-d-seg4,Папа любил,,6.81,8.36,папа INDX любить,s55,True
1569,RSLM-n1-s55-d-seg5,Брать меня с собой.,,8.38,8.98,брать с собой идти,s55,True
1570,RSLM-n1-s55-d-seg6,Идём в магазин.,,9.01,11.21,магазин магазин ?? магазин,s55,True
1571,RSLM-n1-s55-d-seg7,Покупали.,,11.21,12.45,покупать всё INDX,s55,True
1572,RSLM-n1-s55-d-seg8,Были отделы.,,12.46,14.78,отдел отдел о-т-д-е-л отдел,s55,True
1573,RSLM-n1-s55-d-seg9,"Табличка ""соки"".",,14.78,16.09,табличка с-о-к-и знать,s55,True
1574,RSLM-n1-s55-d-seg10,Знаешь.,,16.09,16.44,знать раньше,s55,True
1575,RSLM-n1-s55-d-seg11,Раньше были конусы.,,16.47,18.67,быть:PST конус конус открывать женщина,s55,True
1576,RSLM-n1-s55-d-seg12,?,,18.67,19.05,конус женщина,s55,True
1577,RSLM-n1-s55-d-seg13,Большие.,,19.13,19.77,конус большой,s55,True
1578,RSLM-n1-s55-d-seg14,?выбираешь какой.,,19.8,22.26,? ?продавщица ?выбирать INDX INDX PRTCL PRTCL,s55,True
1579,RSLM-n1-s55-d-seg15,Берёзовый или томатный сок.,,22.29,26.62,или или PRTCL PRTCL+INDX томат томат т-о-м-а-т-н-ы-й PRTCL выбирать INDX INDX PRTCL папа,s55,True
1580,RSLM-n1-s55-d-seg16,Папа меня всегда водил.,,26.62,28.25,вести вести INDX всегда INDX,s55,True
1581,RSLM-n1-s55-d-seg17,Мне было примерно 4-5 лет.,,29.86,32.5,я 4.лет 5.лет примерно примерно 4.лет 5.лет INDX я,s55,True
1582,RSLM-n1-s55-d-seg18,Я помню.,,32.5,33.02,я помнить,s55,True
1583,RSLM-n1-s55-d-seg19,Я рассказываю.,,33.02,33.63,я рассказывать рассказывать ходить,s55,True
1584,RSLM-n1-s55-d-seg20,Ходили вместе.,,33.63,34.31,ходить,s55,True
1585,RSLM-n1-s55-d-seg21,Что и как.,,34.31,34.99,что как как мама,s55,True
1586,RSLM-n1-s55-d-seg22,Мама мне рассказывала.,,34.99,36.04,мама рассказывать-1 INDX INDX INDX,s55,True
1587,RSLM-n1-s55-d-seg23,Идём вместе с папой.,,36.22,37.83,я папа идти PRTCL,s55,True
1588,RSLM-n1-s55-d-seg24,Что нравится?,,38.04,39.01,INDX нравиться PRTCL PRTCL,s55,True
1589,RSLM-n1-s55-d-seg25,Я выбираю берёзовый сок.,,39.01,41.31,я выбирать выбирать INDX б-е-р-ё-з-о-в-ы-й с-о-к,s55,True
1590,RSLM-n1-s55-d-seg26,Я обожал.,,41.31,42.34,я обожать INDX я,s55,True
1591,RSLM-n1-s55-d-seg27,Его пить.,,42.34,43.06,пить INDX,s55,True
1592,RSLM-n1-s55-d-seg28,Продавщица смотрит на папу.,,43.09,45.95,продавать продавать человек INDX INDX смотреть папа INDX,s55,True
1593,RSLM-n1-s55-d-seg29,Похоже.,,45.96,46.45,похоже ?обожать,s55,True
1594,RSLM-n1-s55-d-seg30,Вы обожаете свою внучку.,,46.48,49.86,человек ПОСС-1 внучка внучка в-н-у-ч-к-а,s55,True
1595,RSLM-n1-s55-d-seg31,Папе неприятно.,,49.88,51.77,себя внутри тяжело тяжело,s55,True
1596,RSLM-n1-s55-d-seg32,неприятно,,51.07,51.78,тяжело тяжело INDX,s55,True
1597,RSLM-n1-s55-d-seg33,Это моя дочка.,,51.81,53.16,тяжело я ?? дочка я INDX,s55,True
1598,RSLM-n1-s55-d-seg34,А она говорит внучка.,,53.16,54.25,тяжело в-н-у-ч-к-а похоже,s55,True
1599,RSLM-n1-s55-d-seg35,Похоже.,,54.3,54.88,похоже похоже лицо,s55,True
1600,RSLM-n1-s55-d-seg36,Лицо у папы было старое.,,54.9,56.93,похоже старый быть:PST INDX папа INDX,s55,True
1601,RSLM-n1-s55-d-seg37,Вот так.,,58.66,59.81,это,s55,True
1602,RSLM-n1-s56-d-seg1,У меня история давно была.,,1.248,3.698,PRTCL INDX история давно быть:PST INDX,s56,True
1603,RSLM-n1-s56-d-seg2,Я пошёл в поход на Кавказ.,,3.698,5.318,поход Кавказ идти,s56,True
1604,RSLM-n1-s56-d-seg3,Вспомнил две истории.,,5.348,6.598,2 история,s56,True
1605,RSLM-n1-s56-d-seg4,Поход,,7.04,7.59,поход,s56,True
1606,RSLM-n1-s56-d-seg5,Идём.,,7.6,7.61,идти,s56,True
1607,RSLM-n1-s56-d-seg6,Идём третий день.,,7.61,10.49,третий INDX день идти,s56,True
1608,RSLM-n1-s56-d-seg7,Спуск с Иван-горы.,,10.5,12.47,И-в-а-н гора ? спуск,s56,True
1609,RSLM-n1-s56-d-seg8,У меня одежда простая.,,12.47,13.63,INDX одежда PRTCL просто ?обыкновенный,s56,True
1610,RSLM-n1-s56-d-seg9,??Специальной обуви с шипами нет.,,13.64,16.83,идти обувь подошва шип ?острый специальный ?? нет и,s56,True
1611,RSLM-n1-s56-d-seg10,И два ледоруба на пять человек.,,16.83,20.07,и ледоруб 2 5 человек 2 ледоруб,s56,True
1612,RSLM-n1-s56-d-seg11,Ладно.,,20.09,20.51,ладно,s56,True
1613,RSLM-n1-s56-d-seg12,Смотрим на спуск с горы.,,20.54,22.64,INDX гора спускать INDX спуск смотреть сложный,s56,True
1614,RSLM-n1-s56-d-seg13,Сложный?,,22.64,23.06,сложный ерунда,s56,True
1615,RSLM-n1-s56-d-seg14,Ерунда.,,23.06,23.88,ерунда,s56,True
1616,RSLM-n1-s56-d-seg15,Было двое взрослых.,,24.11,25.38,2 взрослый INDX 2 INDX,s56,True
1617,RSLM-n1-s56-d-seg16,Трое молодых.,,25.39,26.29,3 молодой INDX ерунда,s56,True
1618,RSLM-n1-s56-d-seg17,Ерунда.,,26.29,26.79,ерунда два INDX,s56,True
1619,RSLM-n1-s56-d-seg18,"Те двое: нет, надо по правилам",,26.8,28.03,не ?правило стена ледоруб,s56,True
1620,RSLM-n1-s56-d-seg19,Спускаться с верёвкой и ледорубами.,,28.03,30.23,верёвка вершина CLF:человек:спускаться привязать,s56,True
1621,RSLM-n1-s56-d-seg20,Верёвка 10 метров.,,30.24,32.06,10 метр длина INDX INDX,s56,True
1622,RSLM-n1-s56-d-seg21,Те двое.,,32.06,32.6,INDX умереть,s56,True
1623,RSLM-n1-s56-d-seg22,Мы умерли.,,32.6,33.07,умереть не:надо,s56,True
1624,RSLM-n1-s56-d-seg23,Не надо.,,33.07,33.67,не:надо 3,s56,True
1625,RSLM-n1-s56-d-seg24,Мы трое: ладно.,,33.69,34.79,ладно,s56,True
1626,RSLM-n1-s56-d-seg25,Спустимся.,,34.82,35.99,гора спуститься,s56,True
1627,RSLM-n1-s56-d-seg26,Подумали.,,36.01,36.64,подумаешь,s56,True
1628,RSLM-n1-s56-d-seg27,Ладно.,,36.65,36.87,ладно 3,s56,True
1629,RSLM-n1-s56-d-seg28,Мы трое парней...,,36.88,37.63,INDX парень,s56,True
1630,RSLM-n1-s56-d-seg29,Двое взрослых возятся с верёвками.,,37.65,39.87,старый возиться.с.верёвка,s56,True
1631,RSLM-n1-s56-d-seg30,Зачем два часа возиться?,,39.93,40.74,2 зачем час,s56,True
1632,RSLM-n1-s56-d-seg31,Не надо.,,40.75,41.39,не:надо INDX,s56,True
1633,RSLM-n1-s56-d-seg32,Мы: ладно.,,41.4,42.16,ладно попробовать,s56,True
1634,RSLM-n1-s56-d-seg33,Попробуем.,,42.16,42.45,попробовать гора CLF:человек:спуститься,s56,True
1635,RSLM-n1-s56-d-seg34,Спуститься.,,42.45,43.1,гора CLF:человек:спуститься и,s56,True
1636,RSLM-n1-s56-d-seg35,И летим вниз.,,43.1,44.38,гора и гора вниз,s56,True
1637,RSLM-n1-s56-d-seg36,Гора мокрая.,,44.42,45.73,INDX мокрый,s56,True
1638,RSLM-n1-s56-d-seg37,Остановиться.,,45.74,46.3,остановиться невозможно,s56,True
1639,RSLM-n1-s56-d-seg38,Невозможно.,,46.3,46.98,невозможно гора катиться вниз,s56,True
1640,RSLM-n1-s56-d-seg39,Катимся 60-70 метров без остановки.,,47.01,50.29,можно 60 60 70 метр склон катиться без остановка я,s56,True
1641,RSLM-n1-s56-d-seg40,?,,50.29,50.59,я парень,s56,True
1642,RSLM-n1-s56-d-seg41,?,,50.59,51.0,парень INDX,s56,True
1643,RSLM-n1-s56-d-seg42,Я взял один ледоруб.,,51.0,52.96,INDX ?ждать INDX ледоруб 1 взять ударить,s56,True
1644,RSLM-n1-s56-d-seg43,Ударил ледорубом.,,52.96,54.4,ударить склон CLF:человек:висеть,s56,True
1645,RSLM-n1-s56-d-seg44,Вишу.,,54.4,55.62,склон CLF:человек:висеть глядеть,s56,True
1646,RSLM-n1-s56-d-seg45,Смотрю.,,55.62,55.85,глядеть INDX INDX,s56,True
1647,RSLM-n1-s56-d-seg46,Там катится один парень.,,55.86,57.95,CLF:человек:катиться 1 парень INDX INDX CLF:человек:катиться INDX,s56,True
1648,RSLM-n1-s56-d-seg47,Я выдернул ледоруб.,,57.95,59.1,INDX вынуть CLF:человек:катиться и,s56,True
1649,RSLM-n1-s56-d-seg48,И зацепил ледорубом за лямку рюкзака.,,59.1,62.26,зацепить рюкзак ремень рюкзак зацепить CLF:человек:катиться,s56,True
1650,RSLM-n1-s56-d-seg49,Висит.,,62.26,63.55,CLF:человек:катиться быть:PST INDX,s56,True
1651,RSLM-n1-s56-d-seg50,Второй катится.,,63.55,65.35,быть:PST INDX второй INDX CLF:человек:катиться INDX парень,s56,True
1652,RSLM-n1-s56-d-seg51,Парень тоже схватил его за рюкзак.,,65.37,67.66,тот.же тот.же схватить рюкзак схватить,s56,True
1653,RSLM-n1-s56-d-seg52,Висит.,,67.67,68.77,CLF:человек:скатиться CLF:человек:скатиться смотреть,s56,True
1654,RSLM-n1-s56-d-seg53,Смотрим.,,68.77,69.46,смотреть смотреть,s56,True
1655,RSLM-n1-s56-d-seg54,??,,69.48,69.91,?,s56,True
1656,RSLM-n1-s56-d-seg55,Внизу лежит камень.,,69.92,72.34,склон камень лежать PRTCL,s56,True
1657,RSLM-n1-s56-d-seg56,Остались ли бы мы живы.,,72.53,73.74,жить быть:FUT быть:FUT:NEG,s56,True
1658,RSLM-n1-s56-d-seg57,Если бы скатились.,,73.75,74.43,склон CLF:человек:катиться не:знать,s56,True
1659,RSLM-n1-s56-d-seg58,Не знаю.,,74.43,75.03,не:знать INDX,s56,True
1660,RSLM-n1-s56-d-seg59,Сердце бьётся.,,75.04,76.51,сердце.биться,s56,True
1661,RSLM-n1-s56-d-seg60,?,,76.53,77.04,?? смотреть,s56,True
1662,RSLM-n1-s56-d-seg61,Смотрит.,,77.04,77.55,смотреть CLF:человек:катиться,s56,True
1663,RSLM-n1-s56-d-seg62,Катится.,,77.55,78.12,CLF:человек:катиться человек,s56,True
1664,RSLM-n1-s56-d-seg63,??,,78.12,79.14,крюк ?? забивать забивать,s56,True
1665,RSLM-n1-s56-d-seg64,Забивает ледоруб.,,79.14,80.11,забивать забивать стена,s56,True
1666,RSLM-n1-s56-d-seg65,Спускается.,,80.12,81.05,втыкать 3,s56,True
1667,RSLM-n1-s56-d-seg66,Трое держатся.,,81.05,81.98,3 INDX держаться за верёвку,s56,True
1668,RSLM-n1-s56-d-seg67,Спустились вниз до земли.,,82.03,85.72,до вниз земля стена спуститься,s56,True
1669,RSLM-n1-s56-d-seg68,Двое сзади.,,85.83,86.44,сзади INDX,s56,True
1670,RSLM-n1-s56-d-seg69,Я спустился.,,86.44,89.08,INDX CLF:человек:спускаться INDX CLF:человек:спускаться всё раздеться,s56,True
1671,RSLM-n1-s56-d-seg70,Одежда мокрая.,,89.08,89.92,мокрый мокрый,s56,True
1672,RSLM-n1-s56-d-seg71,?Снег попал под одежду.,,89.96,91.89,?с-н-е-г попасть.под.одежда ??,s56,True
1673,RSLM-n1-s56-d-seg72,Ходим.,,91.93,91.94,CLF:человек:ходить.кругами,s56,True
1674,RSLM-n1-s56-d-seg73,Ходим кругами 4 часа.,,91.94,94.28,4.час CLF:человек:ходить.кругами наверху,s56,True
1675,RSLM-n1-s56-d-seg74,Там наверху возятся с верёвками.,,94.28,96.03,возиться,s56,True
